Nlihc_id,Status,Subsidized,Cat_Expiring,Cat_Failing_Insp,Proj_Name,Proj_Addre,Proj_City,Proj_ST,Proj_Zip,Proj_Units_Tot,Proj_Units_Assist_Min,Proj_Units_Assist_Max,Hud_Own_Effect_dt,Hud_Own_Name,Hud_Own_Type,Hud_Mgr_Name,Hud_Mgr_Type,Subsidy_Start_First,Subsidy_Start_Last,Subsidy_End_First,Subsidy_End_Last,Ward2012,PBCA,Anc2012,Psa2012,Geo2010,Cluster_tr2000,Cluster_tr2000_name,Zip,Proj_image_url,Proj_streetview_url,Proj_address_id,Proj_x,Proj_y,Proj_lat,Proj_lon,Bldg_count,Update_Dtm,Subsidy_info_source_property,contract_number,Nlihc_id,Category_Code,Cat_At_Risk,Cat_More_Info,Cat_Lost,Cat_Replaced
NL000409,Active,Yes,No,No,524 Kenyon St NW,524 Kenyon Street NW,Washington,DC,20010,,15,15,,,Individual,,Individual,,,,,Ward 1,No,ANC 1A,PSA 302,Tract 32,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20010,http://citizenatlas.dc.gov/mobilevideo/20040912/DC134217.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9298855,-77.02083683&cbp=11,161.687419709695,,0,2.09",229279,398193.29,140223.01,38.9298855,-77.02083683,1,03SEP15:17:34:41,,,NL000409,5 - Other Subsidized Property,No,No,No,No
NL000410,Active,Yes,No,No,1249 I St NE,1249 I Street NE,Washington,DC,20002,,1,1,,,Individual,,Individual,,,,,Ward 6,No,ANC 6A,PSA 104,Tract 84.10,Cluster 25,"NoMa, Union Station, Stanton Park, Kingman Park",ZIP 20002,http://citizenatlas.dc.gov/mobilevideo/20040816/MG101921.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90113978,-76.98869181&cbp=11,163.792728459018,,0,2.09",69761,400980.9,137031.85,38.90113978,-76.98869181,1,03SEP15:17:34:41,,,NL000410,5 - Other Subsidized Property,No,No,No,No
NL000411,Active,Yes,No,No,Champlain Court Cooperative,2201 Champlain Street NW,Washington,DC,20009,,28,28,,,Individual,,Individual,,,,,Ward 1,No,ANC 1C,PSA 303,Tract 38,Cluster 1,"Kalorama Heights, Adams Morgan, Lanier Heights",ZIP 20009,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.91993436,-77.04047031&cbp=11,68.6996427514301,,0,2.09",235650,396490.43,139118.92,38.91993436,-77.04047031,1,03SEP15:17:34:41,,,NL000411,5 - Other Subsidized Property,No,No,No,No
NL000412,Active,Yes,No,No,Mt. Pleasant Cooperative,3149 Mount Pleasant Street NW,Washington,DC,20010,,16,16,,,Individual,,Individual,,,,,Ward 1,No,ANC 1D,PSA 408,Tract 27.02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20010,http://citizenatlas.dc.gov/mobilevideo/20040919/DJ084147.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93017354,-77.03760335&cbp=11,66.807382601142,,0,2.09",236399,396739.52,140255.45,38.93017354,-77.03760335,1,03SEP15:17:34:41,,,NL000412,5 - Other Subsidized Property,No,No,No,No
NL000413,Active,Yes,Yes,No,1030 & 1034 Euclid St NW (Euclid Apartments),1034 Euclid Street NW,Washington,DC,20001,17,17,17,,Euclid Housing LP/Dev. Corp. of Columbia Heights,,,Individual,01/01/2004,07/01/2004,01/01/2034,06/01/2039,Ward 1,No,ANC 1B,PSA 304,Tract 35,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20001,http://citizenatlas.dc.gov/mobilevideo/20040819/DJ132244.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92353043,-77.02649349&cbp=11,179.920392222459,,0,2.09",233078,397702.61,139517.67,38.92353043,-77.02649349,1,01MAR16:15:34:26,0000006441,,NL000413,5 - Other Subsidized Property,No,No,No,No
NL000414,Inactive,No,No,No,1425 T Street Cooperative,1425 T Street NW,Washington,DC,20009,,30,30,,,Individual,,Individual,,,,,Ward 2,No,ANC 2B,PSA 301,Tract 43,Cluster 3,"Howard University, Le Droit Park, Cardozo/Shaw",ZIP 20009,http://citizenatlas.dc.gov/mobilevideo/20040819/QJ100609.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.91584148,-77.03315541&cbp=11,5.83235876558281,,0,2.09",239985,397124.61,138664.32,38.91584148,-77.03315541,1,03SEP15:17:34:41,,,NL000414,6 - Lost Rental,No,No,Yes,No
NL000415,Active,Yes,No,No,Washington View Apts,2629 Douglass Road SE,Washington,DC,20020,,15,15,,,Individual,,Individual,,,,,Ward 8,No,ANC 8A,PSA 703,Tract 74.06,Cluster 37,"Sheridan, Barry Farm, Buena Vista",ZIP 20020,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.85706657,-76.98950356&cbp=11,55.865930910221,,0,2.09",287155,400911.05,132139.38,38.85706657,-76.98950356,1,03SEP15:17:34:41,,,NL000415,5 - Other Subsidized Property,No,No,No,No
NL000416,Inactive,No,No,No,Senate Square,800 3rd Street NE,Washington,DC,20002,,,,,Broadway Partners & Abdo Development,,,Individual,,,,,Ward 6,No,ANC 6C,PSA 104,Tract 106,Cluster 25,"NoMa, Union Station, Stanton Park, Kingman Park",ZIP 20002,http://citizenatlas.dc.gov/mobilevideo/20040815/MF115507.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9005017,-77.00222138&cbp=11,255.803472858774,,0,2.09",288958,399807.31,136960.96,38.9005017,-77.00222138,1,03SEP15:17:34:41,,,NL000416,6 - Lost Rental,No,No,Yes,No
NL000417,Active,No,No,No,Waterside Mall,401 M Street SW,Washington,DC,20024,,,,,"Forest City, Kaempfer and Bresler and Reiner",,,Individual,,,,,Ward 6,No,ANC 6D,PSA 105,Tract 102,Cluster 9,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",ZIP 20024,,,28161,398424.1,134319.89,38.87670856,-77.01816135,1,03SEP15:17:34:41,,,NL000417,5 - Other Subsidized Property,No,No,No,No
NL000418,Active,Yes,No,No,Kentucky Courts II,340 13th Street SE,Washington,DC,20003,12,12,12,,Dcha,,,Individual,,,,,Ward 6,No,ANC 6B,PSA 108,Tract 69,Cluster 26,"Capitol Hill, Lincoln Park",ZIP 20003,http://citizenatlas.dc.gov/mobilevideo/20040921/ML135038.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88443136,-76.98809017&cbp=11,83.2754209199888,,0,2.09",150698,401033.33,135177.09,38.88443136,-76.98809017,1,03SEP15:17:34:41,,,NL000418,5 - Other Subsidized Property,No,No,No,No
NL000419,Active,Yes,Yes,No,Triangle View,3600 B Street SE,Washington,DC,20019,61,61,100,,Dcha,,,Individual,01/01/2007,01/01/2007,01/01/2037,01/01/2037,Ward 7,No,ANC 7F,PSA 603,Tract 77.03,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",ZIP 20019,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88810641,-76.95215226&cbp=11,316.769680952207,,0,2.09",301154,404151.19,135586.07,38.88810641,-76.95215226,1,03SEP15:17:34:41,,,NL000419,5 - Other Subsidized Property,No,No,No,No
NL000990,Active,Yes,Yes,No,Capitol Quarter - Senior II (Capper Senior II),400 M Street SE,Washington,DC,20003,139,138,139,,Mid-City Urban/Forest City/DCHA,,,Individual,01/01/2007,01/01/2007,01/01/2037,01/01/2037,Ward 6,No,ANC 6D,PSA 106,Tract 72,Cluster 27,"Near Southeast, Navy Yard",ZIP 20003,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87667124,-77.00035541&cbp=11,353.832315559541,,0,2.09",303528,399969.16,134315.59,38.87667124,-77.00035541,1,03SEP15:17:34:41,,,NL000990,5 - Other Subsidized Property,No,No,No,No
NL000995,Active,Yes,Yes,No,Villages Of Parklands-Garden Village Apts (Parkland Manor),1720 Trenton Place SE,Washington,DC,20020,230,230,230,,Parkland Manor Assoc. Lp,,William C. Smith,,01/01/1995,01/01/1995,01/01/2025,01/01/2025,Ward 8,No,ANC 8B,PSA 704,Tract 74.09,Cluster 38,"Douglas, Shipley Terrace",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041018/MI122258.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.84498769,-76.97828161&cbp=11,4.18617524660906,,0,2.09",57173,401885.39,130798.71,38.84498769,-76.97828161,1,03SEP15:17:34:41,,,NL000995,5 - Other Subsidized Property,No,No,No,No
NL000996,Active,Yes,Yes,No,Villages Of Parklands-Manor Village Apts. (Parkland Manor),1717 Alabama Avenue SE,Washington,DC,20020,347,347,347,,Parkland Manor Assoc. Lp,,William C. Smith,,01/01/1995,01/01/1995,01/01/2025,01/01/2025,Ward 8,No,ANC 8E,PSA 704,Tract 74.03,Cluster 38,"Douglas, Shipley Terrace",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041018/MI102936.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.84675284,-76.98001396&cbp=11,86.251594029565,,0,2.09",277964,401734.96,130994.62,38.84675284,-76.98001396,1,03SEP15:17:34:41,,,NL000996,5 - Other Subsidized Property,No,No,No,No
NL000997,Active,Yes,Yes,No,Stanton Park Apts - Wagner,2422 Wagner Street SE,Washington,DC,20020,26,26,26,,Wagner Gainsville Limited Partnership,,,Individual,01/01/2003,01/01/2003,01/01/2033,01/01/2033,Ward 8,No,ANC 8B,PSA 702,Tract 75.02,Cluster 36,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041012/MC104725.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8598817,-76.97123305&cbp=11,29.229612849585,,0,2.09",47261,402496.76,132452.22,38.8598817,-76.97123305,1,03SEP15:17:34:41,,,NL000997,5 - Other Subsidized Property,No,No,No,No
NL000998,Active,Yes,Yes,No,Stanton Park Apts - Gainesville,1811 Gainesville Street SE,Washington,DC,20020,36,36,36,,Wagner Gainsville Limited Partnership,,,Individual,01/01/2003,01/01/2003,01/01/2033,01/01/2033,Ward 8,No,ANC 8B,PSA 702,Tract 74.07,Cluster 37,"Sheridan, Barry Farm, Buena Vista",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041017/MH120832.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.85472538,-76.97842646&cbp=11,356.823206782252,,0,2.09",55832,401872.56,131879.66,38.85472538,-76.97842646,1,03SEP15:17:34:41,,,NL000998,5 - Other Subsidized Property,No,No,No,No
NL000999,Active,Yes,Yes,No,Clifton Terrace (Wardman Court Apts),1350 Clifton Street NW,Washington,DC,20009,285,152,285,,CPDC/Michaels Devel.,,"One Management , Inc.",,11/01/2002,01/01/2003,11/01/2017,01/01/2033,Ward 1,No,ANC 1B,PSA 304,Tract 36,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20009,http://citizenatlas.dc.gov/mobilevideo/20040831/DV072354.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9221042,-77.0313792&cbp=11,185.944219522604,,0,2.09",232074,397278.89,139359.48,38.9221042,-77.0313792,1,03SEP15:17:34:41,,DC39K100002,NL000999,5 - Other Subsidized Property,No,No,No,No
NL001000,Active,Yes,Yes,No,Capitol Gateway Senior Estates,201 58th Street NE,Washington,DC,20019,152,152,152,,"East Capitol Gateway Senior Rental, LP",,,Individual,01/01/2004,05/01/2005,03/01/2020,04/01/2045,Ward 7,No,ANC 7C,PSA 608,Tract 78.08,Cluster 31,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",ZIP 20019,http://citizenatlas.dc.gov/mobilevideo/20040729/DT072948.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89147424,-76.91739053&cbp=11,90.8904541313962,,0,2.09",286586,407166.72,135962.08,38.89147424,-76.91739053,1,01MAR16:15:34:26,0000004627,,NL001000,5 - Other Subsidized Property,No,No,No,No
NL001001,Active,Yes,Yes,No,Crescent Park Village,2 Elmira Street SE,Washington,DC,20032,110,110,110,,Halley Collanade Lp,,,Individual,01/01/1999,01/01/1999,01/01/2029,01/01/2029,Ward 8,No,ANC 8D,PSA 708,Tract 98.10,Cluster 39,"Congress Heights, Bellevue, Washington Highlands",ZIP 20032,http://citizenatlas.dc.gov/mobilevideo/20041012/OC084637.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.82621848,-77.00703449&cbp=11,346.343628047278,,0,2.09",155341,399389.17,128715,38.82621848,-77.00703449,1,03SEP15:17:34:41,,,NL001001,5 - Other Subsidized Property,No,No,No,No
NL001002,Active,No,No,No,The Dunbar,57 O Street NW,Washington,DC,20001,16,,,,Open Arms Housing,Non-profit,Open Arms Housing,,,,,,Ward 5,No,ANC 5E,PSA 501,Tract 46,Cluster 21,"Edgewood, Bloomingdale, Truxton Circle, Eckington",ZIP 20001,http://citizenatlas.dc.gov/mobilevideo/20040830/QU111327.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90883466,-77.0109521&cbp=11,354.755684243468,,0,2.09",236921,399050.09,137886.04,38.90883466,-77.0109521,1,03SEP15:17:34:41,,,NL001002,5 - Other Subsidized Property,No,No,No,No
NL001003,Active,Yes,Yes,No,Hunter Pines,1781 Trenton Place SE,Washington,DC,20020,202,202,202,,William C. Smith & Co / Clare Mccabe,Profit motivated,,Individual,01/01/2006,01/01/2006,01/01/2036,01/01/2036,Ward 8,No,ANC 8B,PSA 704,Tract 74.09,Cluster 38,"Douglas, Shipley Terrace",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041018/MI121248.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.84465477,-76.97799419&cbp=11,273.498312364305,,0,2.09",277967,401910.35,130761.76,38.84465477,-76.97799419,1,03SEP15:17:34:41,,,NL001003,5 - Other Subsidized Property,No,No,No,No
NL001004,Active,No,No,No,Warner Apartments,2620 13th Street NW,Washington,DC,20009,44,,,,,Individual,,Individual,,,,,Ward 1,No,ANC 1B,PSA 304,Tract 36,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20009,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92425906,-77.03006492&cbp=11,279.725855866992,,0,2.09",231665,397392.94,139598.65,38.92425906,-77.03006492,1,03SEP15:17:34:41,,,NL001004,5 - Other Subsidized Property,No,No,No,No
NL001005,Active,Yes,Yes,No,Mayfair Mansions (Phase II),3743 Jay Street NE; 3745 Jay Street NE; 3747 Jay Street NE; others,Washington,DC,20019,160,160,160,,Dantes Partners and Forrester Construction,,,Individual,08/01/1974,08/01/1974,09/30/2027,09/30/2027,Ward 7,Yes,ANC 7D,PSA 601,Tract 96.02,Cluster 30,"Mayfair, Hillbrook, Mahaning Heights",ZIP 20019,,,295316,404557.5988,137278.5128,38.903350538,-76.94745665,25,03SEP15:17:34:41,,,NL001005,5 - Other Subsidized Property,No,No,No,No
NL001006,Active,Yes,Yes,No,Lotus Square,800 Kenilworth Avenue NE,Washington,DC,20019,,,,,Chapman Development,,Chapman Development,,10/25/2007,10/25/2007,10/25/2037,10/25/2037,Ward 7,No,ANC 7D,PSA 601,Tract 96.02,Cluster 30,"Mayfair, Hillbrook, Mahaning Heights",ZIP 20019,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90123781,-76.94574358&cbp=11,330.765248163521,,0,2.09",301198,404706.33,137044.07,38.90123781,-76.94574358,1,03SEP15:17:34:41,,,NL001006,5 - Other Subsidized Property,No,No,No,No
NL001007,Active,Yes,No,No,CEMI - Bethune House,401 Chaplin Street SE,Washington,DC,20019,,20,20,,,Individual,,Individual,,,,,Ward 7,No,ANC 7F,PSA 603,Tract 77.03,Cluster 33,"Capitol View, Marshall Heights, Benning Heights",ZIP 20019,http://citizenatlas.dc.gov/mobilevideo/20041005/Q5103557.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88465472,-76.94247309&cbp=11,247.152745676581,,0,2.09",28147,404991.18,135203.39,38.88465472,-76.94247309,1,03SEP15:17:34:41,,,NL001007,5 - Other Subsidized Property,No,No,No,No
NL001008,Active,Yes,Yes,No,TCB Fairlawn Marshall,5027 C Street SE; 5028 Call Place SE; 5024 Call Place SE; others,Washington,DC,20019,,10,98,,,Individual,,Individual,01/01/2009,01/01/2009,01/01/2039,01/01/2039,Ward 7,No,ANC 7B,PSA 607,Tract 76.04,Cluster 34,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20040829/DT114919.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8705221,-76.96854403&cbp=11,181.806574398943,,0,2.09",14837,404436.76875,134433.79125,38.877723266,-76.94886616,8,03SEP15:17:34:41,,,NL001008,5 - Other Subsidized Property,No,No,No,No
NL001009,Active,Yes,No,No,Robert Walls Senior Building,4339 Bowen Road SE,Washington,DC,20019,,47,47,,,Individual,,Individual,,,,,Ward 7,No,ANC 7E,PSA 605,Tract 99.02,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",ZIP 20019,http://citizenatlas.dc.gov/mobilevideo/20041013/QD125352.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87301255,-76.93607372&cbp=11,158.815158423071,,0,2.09",23109,405547.31,133911.39,38.87301255,-76.93607372,1,03SEP15:17:34:41,,,NL001009,5 - Other Subsidized Property,No,No,No,No
NL001010,Active,Yes,Yes,No,Forest Cove Apartments,3229 Buena Vista Terrace SE,Washington,DC,20020,49,49,49,,,Individual,,Individual,09/01/1999,09/01/1999,05/01/2041,05/01/2041,Ward 8,No,ANC 8B,PSA 702,Tract 74.08,Cluster 36,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041012/MC082154.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.85024567,-76.96625135&cbp=11,200.58372777329,,0,2.09",37883,402929.53,131382.7,38.85024567,-76.96625135,1,01MAR16:15:34:26,0000007831,,NL001010,5 - Other Subsidized Property,No,No,No,No
NL001011,Active,No,Yes,No,IDI Facilities,1010 Vermont Avenue NW,Washington,DC,20005,64,N,N,,,Individual,,Individual,N,N,N,N,Ward 2,No,ANC 2F,PSA 207,Tract 101,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",ZIP 20005,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90307538,-77.03381734&cbp=11,294.647975896373,,0,2.09",240257,397066.68,137247.2,38.90307538,-77.03381734,1,01MAR16:15:34:26,0000007827,,NL001011,6 - Lost Rental,No,No,No,No
NL001012,Active,No,Yes,No,1st And M,1160 1st Street NE,Washington,DC,20002,469,N,N,,,Individual,,Individual,N,N,N,N,Ward 6,No,ANC 6C,PSA 103,Tract 106,Cluster 25,"NoMa, Union Station, Stanton Park, Kingman Park",ZIP 20002,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9044619,-77.00620152&cbp=11,192.406077988265,,0,2.09",304584,399454.31,137478.54,38.9051641,-77.00629127,1,01MAR16:15:34:26,0000019241,,NL001012,5 - Other Subsidized Property,No,No,No,No
NL001013,Active,Yes,Yes,No,Yale Steam Laundry,443 New York Avenue NW,Washington,DC,20001,218,218,218,,,Individual,,Individual,02/01/2012,02/01/2012,01/01/2052,01/01/2052,Ward 6,No,ANC 6E,PSA 308,Tract 48.02,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",ZIP 20001,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90467443,-77.0175632&cbp=11,347.731423359413,,0,2.09",294308,398438.82,137424.1,38.90467247,-77.01799876,1,01MAR16:15:34:26,0000018627,,NL001013,5 - Other Subsidized Property,No,No,No,No
NL001014,Active,Yes,Yes,No,Mount Vernon Plaza Apts,930 M Street NW,Washington,DC,20001,250,250,250,,,Individual,,Individual,02/01/2003,02/01/2003,01/01/2043,01/01/2043,Ward 2,No,ANC 2F,PSA 307,Tract 49.02,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",ZIP 20001,http://citizenatlas.dc.gov/mobilevideo/20040830/QU083302.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90544876,-77.02549355&cbp=11,169.014602026289,,0,2.09",239802,397788.76,137510.43,38.90544876,-77.02549355,1,01MAR16:15:34:26,0000005830,,NL001014,4 - More Info Needed,No,Yes,No,No
NL001015,Active,No,Yes,No,Grant Park Care Center,5000 Nannie Helen Burroughs Avenue NE,Washington,DC,20019,144,N,N,,,Individual,,Individual,N,N,N,N,Ward 7,No,ANC 7C,PSA 602,Tract 78.04,Cluster 31,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",ZIP 20019,http://citizenatlas.dc.gov/mobilevideo/20040715/DF101124.jpg,,289526,406222.16,136825.1,38.89925583,-76.92827048,1,01MAR16:15:34:26,0000009222,,NL001015,2 - Expiring Subsidy,No,No,No,No
NL001016,Active,Yes,Yes,No,Arboretum Place (Resub),1600 Maryland Avenue NE,Washington,DC,20002,257,257,257,,,Individual,,Individual,12/01/2012,12/01/2012,11/01/2052,11/01/2052,Ward 5,No,ANC 5D,PSA 507,Tract 89.03,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",ZIP 20002,,,307668,401663.92,137093.44,38.90169358,-76.98081755,1,01MAR16:15:34:26,0000019714,,NL001016,5 - Other Subsidized Property,No,No,No,No
NL001017,Active,No,Yes,No,Wash Nursing Facility,2425 25th Street SE,Washington,DC,20020,300,N,N,,,Individual,,Individual,N,N,N,N,Ward 8,No,ANC 8B,PSA 701,Tract 75.02,Cluster 36,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",ZIP 20020,http://citizenatlas.dc.gov/mobilevideo/20041017/MH143512.jpg,,287047,402487.53,132315.09,38.8586464,-76.97133989,1,01MAR16:15:34:26,0000009218,,NL001017,5 - Other Subsidized Property,No,No,No,No
NL001018,Active,Yes,Yes,No,Stoddard Baptist Nurs Home,1818 Newton Street NW,Washington,DC,20010,164,164,164,,,Individual,,Individual,06/01/2005,06/01/2005,03/01/2049,03/01/2049,Ward 1,No,ANC 1D,PSA 408,Tract 27.01,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20010,http://citizenatlas.dc.gov/mobilevideo/20040916/DG081408.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9339275,-77.04302985&cbp=11,170.146073417532,,0,2.09",233807,396269.2,140672.38,38.9339275,-77.04302985,1,01MAR16:15:34:26,0000002842,,NL001018,5 - Other Subsidized Property,No,No,No,No
NL001019,Active,Yes,Yes,No,Capper Senior II Apartments,400 M Street SE,Washington,DC,20003,,138,138,,,Individual,,Individual,01/01/2007,01/01/2007,01/01/2037,01/01/2037,Ward 6,No,ANC 6D,PSA 106,Tract 72,Cluster 27,"Near Southeast, Navy Yard",ZIP 20003,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87667124,-77.00035541&cbp=11,353.832315559541,,0,2.09",303528,399969.16,134315.59,38.87667124,-77.00035541,1,03SEP15:17:34:41,,,NL001019,5 - Other Subsidized Property,No,No,No,No
NL001020,Active,Yes,Yes,No,Zagami House Apartments,1701 19th Street SE,Washington,DC,20020,,12,12,,,Individual,,Individual,01/01/2008,01/01/2008,01/01/2038,01/01/2038,Ward 8,No,ANC 8A,PSA 701,Tract 76.01,Cluster 34,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",ZIP 20020,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.86926995,-76.97760472&cbp=11,276.99466629384,,0,2.09",58024,401943.49,133494.23,38.86926995,-76.97760472,1,03SEP15:17:34:41,,,NL001020,5 - Other Subsidized Property,No,No,No,No
NL001021,Active,Yes,Yes,No,2 And M,2 M Street NE,Washington,DC,20002,314,314,314,,,Individual,,Individual,08/01/2014,08/01/2014,07/01/2054,07/01/2054,Ward 6,No,ANC 6C,PSA 506,Tract 106,Cluster 25,"NoMa, Union Station, Stanton Park, Kingman Park",ZIP 20002,,,308422,399266.09,137554.04,38.90584409,-77.00846135,1,01MAR16:15:34:26,0000022845,,NL001021,5 - Other Subsidized Property,No,No,No,No
NL001022,Active,Yes,Yes,No,Capitol Hill Tower Co-Op,1000 New Jersey Avenue SE,Washington,DC,20003,344,344,344,,,Individual,,Individual,04/01/2011,04/01/2011,01/01/2055,01/01/2055,Ward 6,No,ANC 6D,PSA 106,Tract 72,Cluster 27,"Near Southeast, Navy Yard",ZIP 20003,,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87799872,-77.00432681&cbp=11,69.2120080628899,,0,2.09",299772,399624.56,134462.96,38.87799872,-77.00432681,1,01MAR16:15:34:26,0000003824,,NL001022,5 - Other Subsidized Property,No,No,No,No
NL001023,Active,Yes,Yes,No,Van Metre Uptown Apartments (Columbia Uptown),1375 Fairmont Street NW; 2701 14th Street NW,Washington,DC,20009,90,90,90,,,Individual,,Individual,10/01/2011,10/01/2011,09/01/2046,09/01/2046,Ward 1,No,ANC 1B,PSA 304,Tract 36,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20009,http://citizenatlas.dc.gov/mobilevideo/20040908/D8072903.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92502379,-77.03205305&cbp=11,75.4524502534256,,0,2.09",298447,397231.135,139680.69,38.92499761,-77.0319312,2,01MAR16:15:34:26,0000022576,,NL001023,5 - Other Subsidized Property,No,No,No,No
NL001030,Active,Yes,No,No,St. Dennis,1636 Kenyon Street NW,Washington,DC,20010,32,,,,NHT/Enterprise and Martinez Family,,,Individual,,,,,Ward 1,No,ANC 1D,PSA 408,Tract 27.02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",ZIP 20010,http://citizenatlas.dc.gov/mobilevideo/20041003/M3092535.jpg,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92954672,-77.03850397&cbp=11,151.649096431907,,0,2.09",236465,396661.4,140185.9,38.92954672,-77.03850397,1,03SEP15:17:34:41,,,NL001030,5 - Other Subsidized Property,No,No,No,No
